,diff,lag_1,lag_2,lag_3,lag_4,lag_5,Extreme Fear,Extreme Greed,Fear,Greed,Neutral,feargreed
457,959.0,1315.5,-664.7000000000044,2161.600000000006,1969.5,407.59999999999854,0,1,0,0,0,84
458,-403.6999999999971,959.0,1315.5,-664.7000000000044,2161.600000000006,1969.5,0,1,0,0,0,86
459,7542.799999999996,-403.6999999999971,959.0,1315.5,-664.7000000000044,2161.600000000006,0,1,0,0,0,83
460,112.90000000000146,7542.799999999996,-403.6999999999971,959.0,1315.5,-664.7000000000044,0,1,0,0,0,95
461,-1672.5999999999985,112.90000000000146,7542.799999999996,-403.6999999999971,959.0,1315.5,0,1,0,0,0,92
462,3154.699999999997,-1672.5999999999985,112.90000000000146,7542.799999999996,-403.6999999999971,959.0,0,1,0,0,0,93
463,-619.0,3154.699999999997,-1672.5999999999985,112.90000000000146,7542.799999999996,-403.6999999999971,0,1,0,0,0,92
464,-203.0,-619.0,3154.699999999997,-1672.5999999999985,112.90000000000146,7542.799999999996,0,1,0,0,0,92
465,1474.7000000000044,-203.0,-619.0,3154.699999999997,-1672.5999999999985,112.90000000000146,0,1,0,0,0,95
466,-707.0999999999985,1474.7000000000044,-203.0,-619.0,3154.699999999997,-1672.5999999999985,0,1,0,0,0,93
467,1233.3999999999942,-707.0999999999985,1474.7000000000044,-203.0,-619.0,3154.699999999997,0,1,0,0,0,95
468,2909.5,1233.3999999999942,-707.0999999999985,1474.7000000000044,-203.0,-619.0,0,1,0,0,0,95
469,-497.0,2909.5,1233.3999999999942,-707.0999999999985,1474.7000000000044,-203.0,0,1,0,0,0,91
470,4324.4000000000015,-497.0,2909.5,1233.3999999999942,-707.0999999999985,1474.7000000000044,0,1,0,0,0,93
471,17.099999999998545,4324.4000000000015,-497.0,2909.5,1233.3999999999942,-707.0999999999985,0,1,0,0,0,91
472,1510.1000000000058,17.099999999998545,4324.4000000000015,-497.0,2909.5,1233.3999999999942,0,1,0,0,0,91
473,-3322.0,1510.1000000000058,17.099999999998545,4324.4000000000015,-497.0,2909.5,0,1,0,0,0,94
474,-5200.600000000006,-3322.0,1510.1000000000058,17.099999999998545,4324.4000000000015,-497.0,0,1,0,0,0,94
475,786.3000000000029,-5200.600000000006,-3322.0,1510.1000000000058,17.099999999998545,4324.4000000000015,0,1,0,0,0,76
476,-2769.0,786.3000000000029,-5200.600000000006,-3322.0,1510.1000000000058,17.099999999998545,0,1,0,0,0,79
477,-582.9000000000015,-2769.0,786.3000000000029,-5200.600000000006,-3322.0,1510.1000000000058,0,0,0,1,0,55
478,-208.90000000000146,-582.9000000000015,-2769.0,786.3000000000029,-5200.600000000006,-3322.0,0,0,0,1,0,56
479,-972.6999999999971,-208.90000000000146,-582.9000000000015,-2769.0,786.3000000000029,-5200.600000000006,0,0,0,1,0,55
480,4431.5,-972.6999999999971,-208.90000000000146,-582.9000000000015,-2769.0,786.3000000000029,0,0,1,0,0,38
481,-1171.300000000003,4431.5,-972.6999999999971,-208.90000000000146,-582.9000000000015,-2769.0,0,1,0,0,0,78
482,1970.9000000000015,-1171.300000000003,4431.5,-972.6999999999971,-208.90000000000146,-582.9000000000015,0,1,0,0,0,78
483,-1967.0999999999985,1970.9000000000015,-1171.300000000003,4431.5,-972.6999999999971,-208.90000000000146,0,1,0,0,0,84
484,364.5,-1967.0999999999985,1970.9000000000015,-1171.300000000003,4431.5,-972.6999999999971,0,1,0,0,0,77
485,63.099999999998545,364.5,-1967.0999999999985,1970.9000000000015,-1171.300000000003,4431.5,0,1,0,0,0,77
486,2126.7000000000044,63.099999999998545,364.5,-1967.0999999999985,1970.9000000000015,-1171.300000000003,0,1,0,0,0,76
487,1328.699999999997,2126.7000000000044,63.099999999998545,364.5,-1967.0999999999985,1970.9000000000015,0,1,0,0,0,81
488,2568.0,1328.699999999997,2126.7000000000044,63.099999999998545,364.5,-1967.0999999999985,0,1,0,0,0,81
489,972.9000000000015,2568.0,1328.699999999997,2126.7000000000044,63.099999999998545,364.5,0,0,0,1,0,68
490,1947.5999999999985,972.9000000000015,2568.0,1328.699999999997,2126.7000000000044,63.099999999998545,0,0,0,1,0,73
491,-534.4000000000015,1947.5999999999985,972.9000000000015,2568.0,1328.699999999997,2126.7000000000044,0,0,0,1,0,70
492,3930.2000000000044,-534.4000000000015,1947.5999999999985,972.9000000000015,2568.0,1328.699999999997,0,0,0,1,0,74
493,-2081.600000000006,3930.2000000000044,-534.4000000000015,1947.5999999999985,972.9000000000015,2568.0,0,1,0,0,0,78
494,-3322.399999999994,-2081.600000000006,3930.2000000000044,-534.4000000000015,1947.5999999999985,972.9000000000015,0,1,0,0,0,76
495,1098.3999999999942,-3322.399999999994,-2081.600000000006,3930.2000000000044,-534.4000000000015,1947.5999999999985,0,0,0,1,0,71
496,2023.800000000003,1098.3999999999942,-3322.399999999994,-2081.600000000006,3930.2000000000044,-534.4000000000015,0,0,0,1,0,71
497,-1257.5,2023.800000000003,1098.3999999999942,-3322.399999999994,-2081.600000000006,3930.2000000000044,0,0,0,1,0,72
498,432.0,-1257.5,2023.800000000003,1098.3999999999942,-3322.399999999994,-2081.600000000006,0,0,0,1,0,71
499,5.400000000001455,432.0,-1257.5,2023.800000000003,1098.3999999999942,-3322.399999999994,0,0,0,1,0,75
500,-709.5999999999985,5.400000000001455,432.0,-1257.5,2023.800000000003,1098.3999999999942,0,0,0,1,0,73
501,-3225.5,-709.5999999999985,5.400000000001455,432.0,-1257.5,2023.800000000003,0,0,0,1,0,70
502,294.1999999999971,-3225.5,-709.5999999999985,5.400000000001455,432.0,-1257.5,0,0,0,1,0,66
503,-2127.0999999999985,294.1999999999971,-3225.5,-709.5999999999985,5.400000000001455,432.0,0,0,0,1,0,65
504,-1003.0999999999985,-2127.0999999999985,294.1999999999971,-3225.5,-709.5999999999985,5.400000000001455,0,0,0,1,0,60
505,3713.7999999999956,-1003.0999999999985,-2127.0999999999985,294.1999999999971,-3225.5,-709.5999999999985,0,0,0,0,1,54
506,826.8000000000029,3713.7999999999956,-1003.0999999999985,-2127.0999999999985,294.1999999999971,-3225.5,0,0,0,1,0,65
507,-97.70000000000437,826.8000000000029,3713.7999999999956,-1003.0999999999985,-2127.0999999999985,294.1999999999971,0,0,0,1,0,74
508,1851.0,-97.70000000000437,826.8000000000029,3713.7999999999956,-1003.0999999999985,-2127.0999999999985,0,0,0,1,0,72
509,1155.1000000000058,1851.0,-97.70000000000437,826.8000000000029,3713.7999999999956,-1003.0999999999985,0,0,0,1,0,72
510,-7.600000000005821,1155.1000000000058,1851.0,-97.70000000000437,826.8000000000029,3713.7999999999956,0,1,0,0,0,76
511,-45.39999999999418,-7.600000000005821,1155.1000000000058,1851.0,-97.70000000000437,826.8000000000029,0,0,0,1,0,74
512,259.0,-45.39999999999418,-7.600000000005821,1155.1000000000058,1851.0,-97.70000000000437,0,0,0,1,0,74
513,-1917.4000000000015,259.0,-45.39999999999418,-7.600000000005821,1155.1000000000058,1851.0,0,0,0,1,0,73
514,1140.0,-1917.4000000000015,259.0,-45.39999999999418,-7.600000000005821,1155.1000000000058,0,0,0,1,0,74
515,793.5,1140.0,-1917.4000000000015,259.0,-45.39999999999418,-7.600000000005821,0,0,0,1,0,71
516,-997.0999999999985,793.5,1140.0,-1917.4000000000015,259.0,-45.39999999999418,0,0,0,1,0,75
517,-2047.6000000000058,-997.0999999999985,793.5,1140.0,-1917.4000000000015,259.0,0,0,0,1,0,72
518,2128.7000000000044,-2047.6000000000058,-997.0999999999985,793.5,1140.0,-1917.4000000000015,0,0,0,1,0,73
519,41.299999999995634,2128.7000000000044,-2047.6000000000058,-997.0999999999985,793.5,1140.0,0,0,0,1,0,70
520,1629.7000000000044,41.299999999995634,2128.7000000000044,-2047.6000000000058,-997.0999999999985,793.5,0,0,0,1,0,70
521,230.29999999999563,1629.7000000000044,41.299999999995634,2128.7000000000044,-2047.6000000000058,-997.0999999999985,0,1,0,0,0,76
522,-114.89999999999418,230.29999999999563,1629.7000000000044,41.299999999995634,2128.7000000000044,-2047.6000000000058,0,0,0,1,0,74
523,3677.0999999999985,-114.89999999999418,230.29999999999563,1629.7000000000044,41.299999999995634,2128.7000000000044,0,0,0,1,0,74
524,-560.5,3677.0999999999985,-114.89999999999418,230.29999999999563,1629.7000000000044,41.299999999995634,0,0,0,1,0,75
525,235.59999999999854,-560.5,3677.0999999999985,-114.89999999999418,230.29999999999563,1629.7000000000044,0,1,0,0,0,79
526,-1836.300000000003,235.59999999999854,-560.5,3677.0999999999985,-114.89999999999418,230.29999999999563,0,1,0,0,0,78
527,-1337.7999999999956,-1836.300000000003,235.59999999999854,-560.5,3677.0999999999985,-114.89999999999418,0,1,0,0,0,76
528,-3834.800000000003,-1337.7999999999956,-1836.300000000003,235.59999999999854,-560.5,3677.0999999999985,0,1,0,0,0,79
529,-561.0,-3834.800000000003,-1337.7999999999956,-1836.300000000003,235.59999999999854,-560.5,0,0,0,1,0,74
530,837.0999999999985,-561.0,-3834.800000000003,-1337.7999999999956,-1836.300000000003,235.59999999999854,0,0,0,1,0,73
531,-2663.0,837.0999999999985,-561.0,-3834.800000000003,-1337.7999999999956,-1836.300000000003,0,0,0,1,0,73
532,-2090.699999999997,-2663.0,837.0999999999985,-561.0,-3834.800000000003,-1337.7999999999956,0,0,0,1,0,65
533,-585.9000000000015,-2090.699999999997,-2663.0,837.0999999999985,-561.0,-3834.800000000003,0,0,0,1,0,55
534,-1054.699999999997,-585.9000000000015,-2090.699999999997,-2663.0,837.0999999999985,-561.0,0,0,1,0,0,37
535,-1125.300000000003,-1054.699999999997,-585.9000000000015,-2090.699999999997,-2663.0,837.0999999999985,0,0,1,0,0,31
536,5056.9000000000015,-1125.300000000003,-1054.699999999997,-585.9000000000015,-2090.699999999997,-2663.0,0,0,1,0,0,27
537,1016.0,5056.9000000000015,-1125.300000000003,-1054.699999999997,-585.9000000000015,-2090.699999999997,0,0,0,0,1,50
538,-195.09999999999854,1016.0,5056.9000000000015,-1125.300000000003,-1054.699999999997,-585.9000000000015,0,0,0,1,0,59
539,-1280.5999999999985,-195.09999999999854,1016.0,5056.9000000000015,-1125.300000000003,-1054.699999999997,0,0,0,0,1,52
540,4159.5,-1280.5999999999985,-195.09999999999854,1016.0,5056.9000000000015,-1125.300000000003,0,0,0,0,1,51
541,86.79999999999563,4159.5,-1280.5999999999985,-195.09999999999854,1016.0,5056.9000000000015,0,0,0,1,0,68
542,-1203.2999999999956,86.79999999999563,4159.5,-1280.5999999999985,-195.09999999999854,1016.0,0,0,0,1,0,66
543,566.0,-1203.2999999999956,86.79999999999563,4159.5,-1280.5999999999985,-195.09999999999854,0,0,0,1,0,61
544,-3428.300000000003,566.0,-1203.2999999999956,86.79999999999563,4159.5,-1280.5999999999985,0,0,0,1,0,68
545,3699.800000000003,-3428.300000000003,566.0,-1203.2999999999956,86.79999999999563,4159.5,0,0,0,0,1,48
546,-1035.9000000000015,3699.800000000003,-3428.300000000003,566.0,-1203.2999999999956,86.79999999999563,0,0,0,1,0,65
547,931.7999999999956,-1035.9000000000015,3699.800000000003,-3428.300000000003,566.0,-1203.2999999999956,0,0,0,1,0,64
548,1502.9000000000015,931.7999999999956,-1035.9000000000015,3699.800000000003,-3428.300000000003,566.0,0,0,0,1,0,67
549,-601.7999999999956,1502.9000000000015,931.7999999999956,-1035.9000000000015,3699.800000000003,-3428.300000000003,0,0,0,1,0,73
550,-2389.4000000000015,-601.7999999999956,1502.9000000000015,931.7999999999956,-1035.9000000000015,3699.800000000003,0,0,0,1,0,72
551,846.7999999999956,-2389.4000000000015,-601.7999999999956,1502.9000000000015,931.7999999999956,-1035.9000000000015,0,0,0,1,0,61
552,-7311.5,846.7999999999956,-2389.4000000000015,-601.7999999999956,1502.9000000000015,931.7999999999956,0,0,0,0,1,68
553,320.40000000000146,-7311.5,846.7999999999956,-2389.4000000000015,-601.7999999999956,1502.9000000000015,0,0,1,0,0,31
554,135.20000000000437,320.40000000000146,-7311.5,846.7999999999956,-2389.4000000000015,-601.7999999999956,0,0,1,0,0,26
555,-3131.0,135.20000000000437,320.40000000000146,-7311.5,846.7999999999956,-2389.4000000000015,0,0,1,0,0,27
556,-282.40000000000146,-3131.0,135.20000000000437,320.40000000000146,-7311.5,846.7999999999956,1,0,0,0,0,20
557,-2885.0999999999985,-282.40000000000146,-3131.0,135.20000000000437,320.40000000000146,-7311.5,0,0,1,0,0,27
558,-644.0,-2885.0999999999985,-282.40000000000146,-3131.0,135.20000000000437,320.40000000000146,1,0,0,0,0,21
559,-6176.800000000003,-644.0,-2885.0999999999985,-282.40000000000146,-3131.0,135.20000000000437,1,0,0,0,0,23
560,3996.699999999997,-6176.800000000003,-644.0,-2885.0999999999985,-282.40000000000146,-3131.0,1,0,0,0,0,11
561,-3419.7999999999956,3996.699999999997,-6176.800000000003,-644.0,-2885.0999999999985,-282.40000000000146,1,0,0,0,0,19
562,150.90000000000146,-3419.7999999999956,3996.699999999997,-6176.800000000003,-644.0,-2885.0999999999985,1,0,0,0,0,12
563,-2768.600000000006,150.90000000000146,-3419.7999999999956,3996.699999999997,-6176.800000000003,-644.0,1,0,0,0,0,14
564,4070.9000000000015,-2768.600000000006,150.90000000000146,-3419.7999999999956,3996.699999999997,-6176.800000000003,1,0,0,0,0,10
565,-372.29999999999563,4070.9000000000015,-2768.600000000006,150.90000000000146,-3419.7999999999956,3996.699999999997,1,0,0,0,0,22
566,870.8999999999942,-372.29999999999563,4070.9000000000015,-2768.600000000006,150.90000000000146,-3419.7999999999956,1,0,0,0,0,22
567,-831.8999999999942,870.8999999999942,-372.29999999999563,4070.9000000000015,-2768.600000000006,150.90000000000146,0,0,1,0,0,27
568,-2754.800000000003,-831.8999999999942,870.8999999999942,-372.29999999999563,4070.9000000000015,-2768.600000000006,1,0,0,0,0,21
569,-1077.9000000000015,-2754.800000000003,-831.8999999999942,870.8999999999942,-372.29999999999563,4070.9000000000015,1,0,0,0,0,18
570,1068.2000000000044,-1077.9000000000015,-2754.800000000003,-831.8999999999942,870.8999999999942,-372.29999999999563,1,0,0,0,0,10
571,1645.7999999999956,1068.2000000000044,-1077.9000000000015,-2754.800000000003,-831.8999999999942,870.8999999999942,1,0,0,0,0,18
572,-611.0,1645.7999999999956,1068.2000000000044,-1077.9000000000015,-2754.800000000003,-831.8999999999942,1,0,0,0,0,20
573,868.2000000000044,-611.0,1645.7999999999956,1068.2000000000044,-1077.9000000000015,-2754.800000000003,1,0,0,0,0,23
574,1631.5,868.2000000000044,-611.0,1645.7999999999956,1068.2000000000044,-1077.9000000000015,1,0,0,0,0,24
575,-2336.0,1631.5,868.2000000000044,-611.0,1645.7999999999956,1068.2000000000044,0,0,1,0,0,27
576,-1331.300000000003,-2336.0,1631.5,868.2000000000044,-611.0,1645.7999999999956,1,0,0,0,0,24
577,295.40000000000146,-1331.300000000003,-2336.0,1631.5,868.2000000000044,-611.0,1,0,0,0,0,17
578,-2237.4000000000015,295.40000000000146,-1331.300000000003,-2336.0,1631.5,868.2000000000044,1,0,0,0,0,15
579,-195.09999999999854,-2237.4000000000015,295.40000000000146,-1331.300000000003,-2336.0,1631.5,1,0,0,0,0,13
580,3949.2999999999956,-195.09999999999854,-2237.4000000000015,295.40000000000146,-1331.300000000003,-2336.0,1,0,0,0,0,14
581,-682.7999999999956,3949.2999999999956,-195.09999999999854,-2237.4000000000015,295.40000000000146,-1331.300000000003,1,0,0,0,0,21
582,665.1999999999971,-682.7999999999956,3949.2999999999956,-195.09999999999854,-2237.4000000000015,295.40000000000146,1,0,0,0,0,21
583,-1847.0999999999985,665.1999999999971,-682.7999999999956,3949.2999999999956,-195.09999999999854,-2237.4000000000015,0,0,1,0,0,28
584,3555.4000000000015,-1847.0999999999985,665.1999999999971,-682.7999999999956,3949.2999999999956,-195.09999999999854,1,0,0,0,0,23
585,1506.5,3555.4000000000015,-1847.0999999999985,665.1999999999971,-682.7999999999956,3949.2999999999956,0,0,1,0,0,28
586,-373.3000000000029,1506.5,3555.4000000000015,-1847.0999999999985,665.1999999999971,-682.7999999999956,0,0,1,0,0,38
587,-1820.0999999999985,-373.3000000000029,1506.5,3555.4000000000015,-1847.0999999999985,665.1999999999971,0,0,1,0,0,33
588,-284.0,-1820.0999999999985,-373.3000000000029,1506.5,3555.4000000000015,-1847.0999999999985,0,0,1,0,0,26
589,-2302.5999999999985,-284.0,-1820.0999999999985,-373.3000000000029,1506.5,3555.4000000000015,1,0,0,0,0,25
590,-236.0,-2302.5999999999985,-284.0,-1820.0999999999985,-373.3000000000029,1506.5,1,0,0,0,0,23
